,Date,Apple Mobility Present,AACHEN_WALKING,HALLAND COUNTY_DRIVING,HOKKAIDO (PREFECTURE)_WALKING,HYOGO PREFECTURE_WALKING,ILLINOIS_WALKING,ISHIKAWA PREFECTURE_TRANSIT,ALBANY_WALKING,ALBANY_DRIVING,ALLENTOWN_TRANSIT,WILLIAMSBURG CITY_DRIVING,MADISON COUNTY_DRIVING,MARION COUNTY_DRIVING,REDWOOD COUNTY_DRIVING,RENO COUNTY_DRIVING,RICHLAND COUNTY_DRIVING,RICHMOND COUNTY_DRIVING,HAYWOOD COUNTY_DRIVING,HENDERSON COUNTY_DRIVING,HENRY COUNTY_DRIVING,HERKIMER COUNTY_DRIVING,MECKLENBURG COUNTY_WALKING,MERCED COUNTY_WALKING,MERCER COUNTY_DRIVING,COMAL COUNTY_DRIVING,CONTRA COSTA COUNTY_TRANSIT,CONTRA COSTA COUNTY_DRIVING,COOK COUNTY_TRANSIT,COSHOCTON COUNTY_DRIVING,COWLITZ COUNTY_DRIVING,CRAVEN COUNTY_DRIVING,HINDS COUNTY_DRIVING,HONOLULU COUNTY_WALKING,HONOLULU COUNTY_DRIVING,HOPEWELL CITY_DRIVING,ALAMEDA COUNTY_DRIVING,ALBANY COUNTY_DRIVING,ALBEMARLE COUNTY_WALKING,ALEXANDRIA CITY_WALKING,CREEK COUNTY_DRIVING,CUMBERLAND COUNTY_DRIVING,CUYAHOGA COUNTY_TRANSIT,CUYAHOGA COUNTY_DRIVING,BEXAR COUNTY_DRIVING,BIBB COUNTY_DRIVING,BLAINE COUNTY_DRIVING,DURHAM COUNTY_DRIVING,EAGLE COUNTY_WALKING,EDDY COUNTY_DRIVING,EFFINGHAM COUNTY_DRIVING,EL PASO COUNTY_TRANSIT,ELLIS COUNTY_DRIVING,CARROLL COUNTY_DRIVING,CARSON COUNTY_DRIVING,CASS COUNTY_DRIVING,CHAMBERS COUNTY_DRIVING,CHAMPAIGN COUNTY_DRIVING,CHARLOTTE COUNTY_WALKING,LOS ANGELES_WALKING,LOUISVILLE_DRIVING,LYON_DRIVING,MADISON_WALKING,MANCHESTER_DRIVING,MANILA_TRANSIT,MANNHEIM_WALKING,MIAMI_WALKING,MIAMI_TRANSIT,MIAMI_DRIVING,MILWAUKEE_WALKING,MILWAUKEE_TRANSIT,MINNEAPOLIS_WALKING,MINNEAPOLIS_TRANSIT,MITO_TRANSIT,AMSTERDAM_TRANSIT,ANCHORAGE_WALKING,ANNAPOLIS_WALKING,BANGKOK_DRIVING,BELFAST_DRIVING,BELO HORIZONTE_WALKING,BERGAMO_WALKING,BIRMINGHAM_DRIVING,MARLBOROUGH REGION_DRIVING,MICHIGAN_WALKING,MICHOAC+ÍN_DRIVING,MIDI-PYR+¬N+¬ES REGION_WALKING,MIDI-PYR+¬N+¬ES REGION_TRANSIT,UPPER NORMANDY REGION_DRIVING,UUSIMAA_TRANSIT,RIVERSIDE COUNTY_TRANSIT,RUTHERFORD COUNTY_DRIVING,WILLIAMSON COUNTY_WALKING
251,2020-09-20,1,124.85,186.59,188.12,195.21,136.35,267.13,122.92,119.21,80.9,254.31,232.11,149.07,146.03,114.52,130.47,198.29,160.18,250.32,155.84,199.92,133.72,122.1,110.29,148.81,41.84,97.71,44.34,144.16,172.42,137.33,109.18,33.73,53.4,134.07,89.26,346.07,64.36,108.39,129.98,197.76,51.08,122.35,102.19,133.29,107.9,100.26,148.76,72.45,146.69,65.75,187.11,161.72,149.84,173.74,166.95,140.81,80.2,111.17,113.04,120.06,171.67,96.57,38.72,144.07,87.29,51.4,81.3,160.06,63.35,158.6,45.73,205.58,49.19,146.5,176.13,85.76,109.95,52.49,147.37,98.71,64.68,154.24,92.5,117.69,332.77,150.39,103.78,48.21,128.63,145.82
252,2020-09-21,1,134.41,149.46,160.71,165.76,123.38,208.89,146.64,124.41,78.92,196.62,175.46,140.67,133.36,138.99,128.11,176.53,143.39,181.21,140.08,165.8,128.43,139.03,106.03,126.78,48.93,105.2,45.78,154.73,171.12,160.64,126.6,37.43,57.65,140.26,95.83,283.76,64.14,103.3,136.09,178.63,59.98,133.49,106.89,138.85,112.08,111.76,126.1,95.4,131.78,93.29,183.37,146.71,138.33,162.89,174.91,134.67,122.83,106.63,125.05,134.72,169.57,96.29,33.44,156.93,81.34,55.49,88.12,153.19,76.21,169.32,54.37,180.27,48.77,147.46,146.94,89.01,116.54,84.5,125.28,105.74,60.67,159.82,93.0,154.05,369.03,138.45,104.08,51.38,141.08,131.65
253,2020-09-22,1,133.81,159.09,118.64,123.07,128.69,146.43,154.27,127.55,83.04,189.33,188.13,126.79,148.11,136.56,131.55,172.26,138.16,173.92,149.18,151.26,136.1,140.63,109.06,130.62,52.11,109.71,47.13,135.39,160.5,163.14,129.48,37.61,58.59,137.15,96.93,271.93,69.01,102.9,124.18,161.8,60.7,137.83,111.83,144.46,99.09,113.83,113.27,90.85,128.69,73.67,177.11,150.87,138.65,157.99,168.52,138.68,109.9,108.54,124.85,133.02,194.65,98.22,36.89,151.87,91.69,63.48,95.77,162.63,75.82,178.03,56.41,129.46,48.13,157.69,134.52,79.54,115.87,87.78,117.35,103.88,66.33,163.51,82.81,150.82,359.15,138.3,102.47,48.66,146.06,142.79
254,2020-09-23,1,135.75,151.25,120.68,114.7,131.36,144.95,152.14,131.69,77.2,184.95,175.86,121.55,137.81,136.21,125.82,191.5,135.92,180.56,146.44,165.13,136.34,146.01,111.14,136.24,51.53,111.06,48.11,148.86,165.23,159.63,124.84,37.89,59.32,149.26,101.98,268.01,65.31,110.59,136.96,163.7,61.56,140.23,113.59,147.26,104.7,115.82,122.67,98.35,142.58,72.55,179.66,149.32,156.92,164.92,162.76,149.07,101.41,110.71,117.92,139.96,199.63,96.75,36.78,150.79,92.49,61.51,96.69,163.02,71.24,176.7,53.27,115.15,46.88,164.53,147.93,96.47,115.86,80.22,135.1,102.51,71.44,166.89,84.28,170.03,371.44,136.98,104.96,47.22,141.05,149.48
255,2020-09-24,1,125.72,155.76,118.36,105.15,138.4,143.74,163.88,137.17,77.4,214.67,184.94,136.47,140.64,153.4,146.92,204.91,151.0,175.72,153.98,173.5,133.45,139.86,114.41,148.28,52.26,113.53,48.18,154.17,170.49,159.36,135.24,41.3,64.65,143.74,103.7,302.15,64.1,116.97,149.76,182.4,61.35,148.54,118.16,153.68,93.02,114.89,141.56,99.85,154.4,68.67,203.91,169.28,172.87,175.91,155.89,149.68,113.0,112.39,122.98,135.66,194.98,94.44,34.48,137.79,91.64,58.92,98.92,164.55,72.07,183.59,52.54,125.72,49.24,160.37,141.22,84.04,112.13,80.83,116.74,105.21,77.36,175.81,88.61,161.56,337.74,129.17,98.94,48.98,143.93,160.6
256,2020-09-25,1,128.46,181.98,139.45,149.52,181.21,168.72,193.33,160.0,83.09,264.15,245.74,163.96,185.26,209.93,188.34,234.46,184.72,217.05,165.79,219.61,163.26,163.98,137.26,181.78,54.67,132.59,57.2,185.48,201.06,177.83,159.19,47.87,73.49,172.41,126.68,361.02,80.95,133.08,191.19,227.05,64.47,170.65,143.01,182.34,145.82,127.42,199.21,106.31,187.92,81.33,254.26,198.84,171.01,213.28,232.01,179.32,128.55,135.87,143.5,135.73,251.6,106.13,39.22,156.97,112.7,62.75,112.86,223.6,77.87,214.83,57.32,145.05,55.16,180.32,196.19,111.03,127.83,90.2,121.74,115.75,77.23,221.07,100.96,144.61,329.77,137.9,107.96,55.35,169.99,188.45
257,2020-09-26,1,130.29,179.0,142.77,160.2,202.58,170.66,194.25,153.0,74.5,316.09,258.88,166.11,202.55,206.73,169.6,239.41,185.16,304.51,173.52,266.3,205.72,181.83,142.13,196.66,49.8,124.07,55.41,192.09,195.81,176.26,156.07,48.67,75.42,153.9,112.72,382.93,84.14,150.08,180.69,235.62,59.15,167.61,137.59,160.61,118.08,130.14,256.64,89.71,175.35,83.39,229.18,185.76,169.48,233.24,221.48,217.52,113.33,143.97,135.13,120.14,284.05,98.75,33.73,173.41,119.08,58.28,107.32,240.9,79.04,207.0,51.14,151.35,51.48,163.91,265.15,106.44,125.58,81.25,159.95,103.3,86.48,237.12,109.89,139.25,274.6,135.06,110.6,50.93,171.34,198.65
258,2020-09-27,1,102.36,183.85,112.09,127.2,131.86,146.46,136.73,118.88,63.43,249.77,232.99,144.53,152.46,123.42,126.82,210.77,156.52,207.68,132.65,223.71,126.58,129.5,112.65,143.54,43.11,96.56,43.3,132.06,180.61,129.8,103.34,37.09,57.88,117.15,88.7,312.16,57.99,108.67,123.08,282.66,50.6,120.86,100.84,120.1,76.83,97.5,159.34,69.76,165.72,69.02,183.96,175.87,138.08,171.02,182.14,135.18,64.51,109.24,103.32,103.36,154.41,89.27,35.42,120.37,90.68,52.4,81.75,148.18,58.06,149.88,43.09,136.09,42.47,138.7,178.3,89.29,94.09,50.5,129.8,91.91,91.01,148.5,83.95,88.71,278.97,118.76,106.51,46.44,126.55,139.03
259,2020-09-28,1,129.23,145.63,113.23,120.45,112.17,143.75,146.2,124.7,73.54,195.66,195.38,124.33,135.92,133.95,134.98,184.87,134.31,174.19,135.94,174.83,136.84,128.0,110.58,129.21,51.55,105.11,44.19,145.52,171.85,152.0,122.54,40.72,61.99,139.58,95.02,284.99,66.56,107.05,128.88,188.37,57.25,127.46,106.48,134.34,95.56,112.41,112.09,87.76,128.36,83.39,165.41,142.15,148.31,149.99,160.29,129.98,109.56,104.79,113.74,120.31,170.15,90.31,36.71,165.66,90.22,62.66,91.89,136.17,67.72,150.09,49.48,124.7,42.29,142.89,138.53,79.01,103.28,79.65,117.7,98.97,84.18,141.06,82.89,129.53,334.3,121.42,100.91,52.64,132.78,151.89
260,2020-09-29,1,131.05,142.85,112.12,118.18,118.94,142.82,137.83,121.12,73.34,181.37,159.28,120.12,140.36,127.94,132.69,154.64,145.39,151.65,132.09,145.0,123.18,138.66,103.92,133.99,49.93,108.14,44.18,143.55,158.98,143.77,127.81,40.56,62.61,129.43,96.75,269.84,64.14,101.65,134.4,170.19,60.16,136.78,111.1,135.16,91.97,107.86,109.17,103.07,127.58,77.8,170.48,133.33,139.94,164.21,150.03,169.03,103.77,106.25,120.06,122.78,184.35,91.94,37.32,158.68,90.88,61.93,94.92,144.77,73.04,158.65,51.63,126.38,38.37,163.7,119.99,79.71,109.09,86.67,122.74,100.18,81.18,152.08,83.37,139.74,335.72,120.26,96.7,49.46,137.48,150.89
261,2020-09-30,1,128.19,144.39,107.78,117.84,119.88,133.22,141.47,125.55,75.27,164.86,184.62,131.07,130.91,120.88,111.59,191.01,135.09,176.55,154.53,151.95,140.51,131.16,111.44,129.18,45.54,108.68,44.22,138.67,168.99,151.27,131.26,41.53,66.12,135.71,100.7,273.65,71.76,110.25,144.95,162.45,57.29,133.01,115.29,141.34,86.68,116.46,110.91,95.82,131.23,76.94,164.33,145.35,143.56,191.1,157.41,135.93,111.92,108.13,123.38,132.36,180.43,93.73,38.22,154.5,90.04,61.36,94.46,144.99,72.74,157.99,49.27,118.53,40.81,160.65,148.19,81.49,107.91,89.45,131.42,103.87,78.3,147.43,87.05,158.62,345.06,125.47,101.01,47.25,144.03,163.1
262,2020-10-01,1,124.21,146.42,108.36,121.25,122.95,139.95,152.35,131.92,77.5,177.53,227.89,144.1,156.05,150.35,148.0,198.48,145.73,206.81,155.41,178.48,142.49,151.35,114.35,143.22,48.92,109.92,45.49,157.94,176.04,161.77,137.71,43.17,65.32,145.74,101.51,289.53,70.29,106.13,156.88,182.97,58.42,139.9,121.76,162.15,93.73,119.36,130.99,95.96,156.36,77.02,203.88,167.05,154.19,184.5,174.12,137.83,112.12,109.31,133.06,128.84,196.07,92.34,37.68,150.44,93.51,61.81,97.86,157.73,67.36,167.01,51.4,126.49,40.47,152.85,138.4,82.67,105.86,90.02,115.95,102.04,86.87,158.52,85.93,145.57,324.52,123.44,98.65,47.11,152.14,161.48
263,2020-10-02,1,137.6,165.34,135.44,159.33,163.05,179.05,174.35,147.54,87.76,237.64,252.75,191.94,155.1,183.0,179.97,249.73,176.23,253.73,182.06,203.66,184.57,160.97,133.76,175.06,52.35,126.17,52.21,181.53,208.3,190.38,162.34,48.26,75.27,162.3,117.17,344.41,87.36,131.4,195.04,236.48,60.32,160.96,143.06,183.3,112.01,140.62,180.54,101.74,170.46,84.68,237.88,195.25,185.59,215.19,218.6,169.68,132.66,130.64,152.78,131.5,231.33,98.12,34.16,184.84,111.04,61.36,112.25,207.66,70.78,194.69,54.08,165.48,43.77,181.08,210.72,119.94,118.58,97.9,107.8,111.18,72.51,197.25,98.42,136.58,321.14,136.57,108.38,50.02,174.93,185.42
264,2020-10-03,1,115.46,169.27,140.58,167.79,177.13,182.22,176.23,146.53,82.63,318.26,277.93,172.13,182.23,182.98,147.35,253.51,187.8,342.27,177.59,232.01,212.33,159.37,147.03,190.15,46.93,115.75,53.95,213.47,195.3,176.16,153.39,49.88,76.95,151.62,105.4,328.6,81.76,159.05,194.08,225.16,53.64,160.66,143.53,177.22,122.52,131.86,202.08,88.51,165.92,83.22,215.51,199.42,175.68,244.53,228.71,170.39,100.67,142.49,142.93,121.59,243.59,95.07,31.82,160.27,113.68,55.47,101.83,206.47,66.9,191.78,49.98,162.7,42.22,165.76,284.48,95.62,115.41,85.1,141.32,100.12,73.8,206.74,108.46,138.77,276.95,130.48,101.27,48.37,164.57,192.86
265,2020-10-04,1,96.62,157.43,107.84,122.65,121.22,136.6,114.51,111.13,61.5,220.47,258.17,136.43,154.06,116.12,112.88,188.26,143.34,234.47,147.23,218.53,126.12,130.12,109.58,138.1,40.79,92.59,42.39,129.96,159.87,130.75,103.32,37.52,58.65,122.15,85.2,281.54,51.43,108.24,140.95,217.64,44.24,108.44,103.42,126.45,83.81,98.16,137.74,70.47,139.93,61.62,176.9,144.28,143.96,153.94,175.64,103.84,71.38,105.38,100.75,101.75,162.57,84.17,33.3,135.48,85.51,51.17,78.75,144.11,55.85,145.21,43.06,125.98,38.07,138.05,162.59,89.4,85.32,50.5,103.55,88.11,84.7,129.09,83.5,86.92,268.21,112.01,89.55,45.35,118.09,134.1
266,2020-10-05,1,117.29,140.45,106.21,116.45,114.5,138.15,127.52,116.33,79.69,174.03,227.01,135.77,125.61,125.0,127.32,172.16,134.41,192.58,138.45,161.59,133.85,136.28,105.48,128.77,45.74,102.38,45.02,139.1,156.15,141.12,125.62,42.92,64.49,138.02,92.72,244.88,66.63,97.74,140.02,193.13,56.21,125.26,109.11,133.2,82.05,109.21,109.56,92.36,129.58,81.24,167.92,159.79,143.4,178.61,166.37,125.33,115.02,101.89,120.22,121.62,178.44,88.16,40.05,142.86,90.03,63.49,92.63,140.9,70.99,151.52,49.92,121.11,38.5,162.5,134.98,80.3,99.4,88.06,103.46,98.12,77.62,147.94,81.09,128.9,325.4,119.34,94.61,46.13,133.25,145.9
267,2020-10-06,1,119.35,133.61,110.88,115.02,123.85,135.48,142.2,122.96,79.08,178.74,209.32,132.0,153.88,135.66,116.24,172.65,125.23,188.96,132.32,160.98,133.25,133.59,107.76,139.87,45.81,106.04,46.7,139.96,151.82,152.01,126.23,41.57,64.09,129.51,95.07,238.22,67.36,96.86,143.93,194.36,60.52,131.31,110.15,137.29,100.33,111.61,105.23,94.11,127.91,72.63,164.99,146.71,152.01,176.75,160.82,129.71,109.76,105.8,122.4,122.83,188.53,89.21,31.72,139.98,92.15,65.66,95.54,151.17,68.62,159.12,50.79,123.82,39.96,153.43,129.45,81.64,102.63,92.12,111.26,100.11,79.27,152.52,81.15,129.87,319.99,120.1,95.69,48.79,134.22,148.03
268,2020-10-07,1,124.41,134.63,107.75,97.97,128.41,131.97,140.09,133.93,78.72,177.07,223.9,141.9,119.28,129.98,114.23,185.45,135.68,199.89,138.55,160.87,138.32,136.13,110.69,132.9,46.96,107.5,47.35,143.11,152.81,152.81,131.7,42.1,65.41,127.99,98.87,242.33,68.28,108.24,143.22,234.55,59.87,131.99,112.22,143.95,81.92,115.33,104.39,96.58,148.53,75.65,167.58,155.23,144.77,191.69,161.81,130.87,118.59,106.5,125.61,126.52,196.81,90.43,32.11,150.0,95.5,67.72,97.78,158.27,67.93,168.82,50.89,115.73,40.62,140.87,131.89,79.42,105.04,102.85,125.5,103.24,91.43,159.34,81.77,149.48,338.94,125.87,88.62,46.83,146.44,147.25
269,2020-10-08,1,116.95,134.27,118.79,92.6,134.46,139.51,158.69,146.09,70.04,197.67,236.73,166.92,150.95,147.39,149.64,193.99,155.54,213.94,153.26,187.15,141.39,141.3,112.45,144.14,47.54,109.17,49.79,152.25,162.93,162.02,134.28,41.51,66.32,145.98,100.58,274.94,77.62,110.92,170.04,309.55,60.43,139.39,117.9,151.12,90.21,118.38,125.31,97.81,153.08,75.65,192.63,173.93,164.98,195.77,172.81,146.32,103.43,107.78,128.63,127.68,225.69,89.72,34.59,149.38,101.83,66.54,102.36,160.8,71.04,169.11,53.99,117.34,42.02,145.81,143.33,90.4,103.84,101.14,113.94,102.1,97.61,164.86,85.98,152.81,334.57,121.0,88.15,48.27,145.87,155.57
270,2020-10-09,1,123.62,157.75,150.95,124.63,181.73,182.14,204.79,168.27,84.92,272.36,272.91,185.27,185.54,168.03,203.51,231.88,178.14,284.62,180.01,236.61,178.43,172.77,137.9,195.13,51.77,126.28,57.19,202.78,256.44,193.69,147.14,50.3,84.42,159.22,121.91,315.38,88.13,142.87,203.09,250.05,61.88,166.1,143.36,182.5,115.93,141.6,170.58,106.04,188.0,80.12,237.91,199.42,184.38,238.49,191.41,176.13,136.57,129.58,156.7,132.9,276.94,95.74,35.02,167.13,120.0,67.64,116.29,210.42,74.56,211.19,57.99,127.75,42.93,175.31,222.95,111.9,113.85,95.26,130.5,107.18,73.58,210.64,98.06,162.01,328.84,132.76,91.19,54.81,179.11,202.8
271,2020-10-10,1,123.45,161.71,154.3,157.92,204.55,187.37,190.28,154.16,83.24,308.21,258.96,154.12,241.87,185.83,188.63,203.52,141.97,220.5,174.2,256.58,180.88,153.62,148.03,302.82,47.53,120.84,57.55,232.37,171.0,174.83,128.94,49.36,75.17,150.22,106.84,297.28,78.83,159.93,187.7,215.34,56.61,160.58,145.17,161.52,113.77,122.32,225.08,94.96,163.09,76.59,233.09,175.87,198.71,256.0,174.65,182.75,128.55,139.62,144.04,118.55,267.21,93.42,29.63,213.04,124.15,59.74,108.14,224.89,67.89,213.01,49.81,143.69,41.79,164.7,314.99,91.2,110.42,79.22,160.96,102.02,63.0,222.38,106.49,161.26,284.98,131.25,94.17,53.15,148.09,198.45
272,2020-10-11,1,101.42,154.19,114.11,120.02,138.67,141.52,130.95,120.64,64.8,226.01,237.61,141.63,170.51,127.21,118.24,175.43,147.97,179.84,112.04,236.5,112.53,120.96,106.31,161.53,46.13,98.01,45.07,152.25,146.24,120.52,104.29,36.86,57.16,109.64,86.39,264.5,52.67,96.8,141.21,195.0,48.09,116.46,103.69,122.41,77.15,89.85,119.85,73.44,140.97,57.92,193.05,165.02,165.7,203.39,147.98,116.88,92.32,115.82,104.2,98.41,164.57,83.7,32.97,127.96,90.37,54.48,81.63,139.98,60.06,142.77,42.09,127.93,37.68,114.05,169.95,79.29,89.32,55.27,108.72,88.86,62.65,148.08,87.19,87.82,268.21,115.96,84.5,44.65,116.84,143.9
273,2020-10-12,1,123.15,133.6,109.01,116.16,110.68,139.61,135.23,122.47,76.13,183.91,239.92,147.26,133.27,134.23,128.33,174.68,138.21,213.43,133.59,198.06,122.41,135.77,96.31,145.19,49.89,104.39,44.11,136.32,146.12,147.78,127.94,39.25,60.78,139.26,97.18,249.19,66.56,87.34,139.14,192.46,60.09,123.81,110.11,139.45,100.52,106.6,125.42,87.55,145.38,76.51,179.11,151.36,146.38,170.69,159.25,113.04,115.02,104.32,117.98,117.2,165.78,82.68,34.09,143.58,91.37,65.4,92.85,133.5,65.4,150.08,45.72,123.75,37.87,152.51,133.86,86.55,93.59,46.69,109.2,95.35,60.8,140.84,89.48,128.8,296.23,117.96,87.2,48.28,134.61,158.23
274,2020-10-13,1,121.75,131.77,113.87,119.08,120.92,142.76,130.46,110.74,74.0,176.7,236.33,136.62,126.56,126.89,112.73,174.68,135.72,191.09,134.31,148.46,131.08,134.78,102.85,135.73,49.72,105.55,46.33,142.56,140.18,151.66,131.94,41.2,60.71,127.43,96.53,234.74,63.22,93.84,143.61,182.02,57.93,126.91,111.99,139.77,101.63,110.75,107.99,94.42,121.21,73.32,155.52,141.67,134.7,176.17,159.56,126.49,107.95,105.07,123.63,114.32,184.12,84.74,36.03,155.21,94.3,64.57,95.88,144.96,66.28,155.03,51.7,124.96,35.07,139.11,123.87,78.77,95.12,84.32,107.32,97.01,65.52,151.19,89.63,124.31,297.0,114.99,84.01,46.21,138.39,161.52
275,2020-10-14,1,117.29,132.65,109.29,127.96,122.57,142.97,143.14,123.11,75.17,178.7,222.71,139.48,152.36,132.43,138.41,180.08,145.1,206.28,140.28,155.41,135.85,135.4,110.92,135.17,48.36,109.36,47.06,153.55,144.01,150.07,133.12,41.16,62.55,128.71,100.67,246.83,70.37,99.91,153.14,186.84,56.32,129.53,115.36,139.52,93.41,115.21,106.19,93.18,137.32,87.35,167.71,153.68,145.17,181.65,188.32,122.04,118.38,106.83,127.6,117.18,180.58,86.52,33.51,146.44,95.02,64.93,98.29,141.89,67.08,150.39,48.66,123.09,34.16,151.96,147.07,82.77,97.92,96.58,114.64,97.2,71.51,150.19,86.61,126.67,307.92,120.56,88.62,48.69,140.56,154.51
276,2020-10-15,1,112.62,138.62,119.93,128.3,126.61,150.9,150.16,128.6,77.5,195.5,243.27,154.7,168.43,143.75,157.87,200.94,155.1,232.28,156.82,175.71,143.02,145.03,112.97,145.31,49.02,112.79,47.9,150.96,162.68,157.79,140.7,42.16,65.95,152.46,104.02,249.75,73.77,112.02,185.63,213.24,52.79,131.95,119.37,156.72,121.8,122.1,136.33,96.04,146.75,71.26,189.76,165.12,180.19,185.24,167.89,127.74,114.34,110.89,130.4,116.66,204.87,87.14,31.07,161.76,99.71,64.67,102.63,158.19,69.59,164.35,49.46,133.09,33.0,143.61,149.11,80.66,101.89,92.84,96.41,99.17,64.84,151.64,89.71,134.62,313.76,117.16,90.07,47.37,150.17,158.8
277,2020-10-16,1,118.03,156.39,157.97,135.78,166.36,185.64,167.45,140.76,75.32,215.46,304.86,197.61,180.72,171.69,195.71,242.68,185.31,311.79,166.99,196.51,178.51,169.31,121.22,187.31,56.2,136.37,53.48,198.21,188.93,185.42,170.26,50.71,75.97,162.93,123.17,310.41,75.38,125.48,201.58,252.21,62.37,159.35,145.35,202.82,123.37,136.09,174.18,96.03,176.57,73.06,232.49,194.19,175.2,220.85,226.14,151.92,138.59,134.8,158.24,124.21,252.54,93.77,36.21,169.84,114.25,63.27,113.26,193.33,70.6,188.21,50.23,157.38,31.88,156.52,187.05,106.45,102.67,94.05,110.43,105.61,63.49,196.51,104.95,141.52,319.83,133.55,92.59,54.83,181.96,196.07
278,2020-10-17,1,115.89,160.89,160.65,170.94,191.01,202.29,165.38,140.82,87.76,342.77,338.33,196.38,150.85,176.36,148.64,227.8,220.69,384.48,182.45,213.76,210.14,154.5,143.88,185.69,47.47,124.01,53.16,219.15,184.59,181.65,171.64,53.51,77.76,153.74,114.71,296.88,88.61,155.32,205.08,240.46,51.91,159.66,141.6,168.1,119.45,135.33,191.45,86.07,168.29,73.15,207.58,188.57,179.71,236.07,222.32,172.5,124.31,143.52,149.6,104.53,245.73,88.74,33.48,167.84,130.53,61.69,110.96,210.27,67.52,180.88,47.75,177.56,29.0,153.09,294.54,91.67,86.58,86.78,139.66,96.0,59.09,206.38,114.69,130.65,262.7,125.19,83.27,50.23,190.86,202.52
279,2020-10-18,1,104.69,153.93,118.28,121.7,107.34,144.16,122.59,108.86,73.44,230.72,287.65,157.52,126.09,104.28,121.96,201.42,151.88,266.85,143.48,178.62,134.07,121.12,112.92,144.4,41.2,95.99,38.59,121.99,148.36,135.05,116.41,44.31,62.42,116.15,87.52,245.34,68.42,97.77,135.0,212.72,43.54,107.18,104.38,130.79,79.63,101.95,116.54,70.1,145.12,63.25,168.45,149.71,145.17,157.05,187.01,113.14,84.78,107.2,103.59,98.68,146.94,78.93,34.52,116.43,91.92,53.27,82.45,123.97,54.01,123.05,38.89,137.18,27.23,123.94,155.88,78.72,74.9,53.21,118.49,85.44,60.64,121.8,92.64,94.98,271.44,120.15,84.71,44.27,124.76,140.79
280,2020-10-19,1,136.55,138.8,113.72,119.27,103.9,137.68,132.25,115.33,78.01,175.86,240.96,127.95,132.61,124.76,108.87,165.37,130.8,211.75,146.31,150.57,133.74,131.06,103.08,129.32,48.13,103.25,42.63,123.35,145.46,146.85,123.3,44.97,67.46,139.14,92.73,245.74,65.97,95.33,140.78,203.95,55.28,115.47,108.37,135.02,84.4,111.16,98.93,91.09,124.86,67.73,160.8,145.74,136.07,160.23,158.72,114.36,132.93,102.88,114.38,111.11,147.9,83.22,35.02,130.06,88.45,64.82,92.25,131.27,67.24,131.92,46.52,126.67,31.14,136.71,130.9,75.02,81.82,92.98,94.96,95.31,60.67,131.78,82.41,120.2,295.52,123.36,89.63,50.94,133.91,153.49
281,2020-10-20,1,120.2,127.43,116.51,120.22,108.46,143.84,136.45,115.5,80.5,174.49,215.7,123.63,101.61,132.68,108.23,172.13,125.77,198.54,145.6,135.23,133.61,123.34,104.05,129.36,46.93,106.17,43.77,138.54,145.98,152.09,128.88,47.12,67.23,139.18,96.9,233.01,62.64,101.77,141.93,178.59,54.79,120.85,112.03,134.73,111.55,110.7,85.83,99.19,126.23,81.07,148.46,136.82,139.05,170.25,148.4,117.22,115.08,104.1,118.93,110.95,160.28,83.74,37.79,133.65,89.71,62.96,95.79,138.68,65.31,127.25,47.42,136.26,32.27,141.55,132.54,74.87,87.53,80.43,91.19,95.67,62.39,139.15,89.57,125.69,284.33,122.53,87.5,50.05,138.91,161.48
282,2020-10-21,1,122.66,128.63,113.34,117.33,114.75,141.88,142.18,119.72,73.49,179.66,222.95,132.11,101.42,135.22,132.83,180.83,131.14,235.36,151.89,141.37,132.55,136.75,108.14,133.41,53.22,109.96,44.85,140.83,150.13,161.22,127.7,45.94,69.29,141.58,101.28,238.08,65.49,105.52,141.98,189.38,56.04,127.98,113.86,156.03,97.19,115.7,87.01,101.77,133.84,75.22,155.66,140.12,156.36,169.67,161.86,112.5,129.02,105.53,129.43,113.57,176.12,85.16,36.49,127.96,84.25,56.02,91.6,144.73,64.76,138.18,46.75,123.97,31.45,150.31,138.4,83.27,87.77,85.17,108.68,98.1,79.43,142.78,89.09,134.12,295.69,124.13,89.38,45.9,143.48,148.68
283,2020-10-22,1,126.04,126.29,108.03,119.68,128.13,147.09,155.0,125.2,81.87,187.16,240.48,152.58,94.23,145.26,86.48,196.7,144.31,224.95,156.69,148.35,138.97,139.96,112.92,145.49,50.8,109.09,46.88,156.95,157.71,166.05,135.25,49.88,71.01,145.54,101.34,267.38,67.77,117.42,156.85,202.26,59.12,136.51,119.66,154.85,92.75,119.59,91.17,97.6,142.21,80.12,177.99,180.62,164.57,177.82,187.48,133.96,128.75,107.44,132.85,116.26,171.3,86.02,39.62,132.68,98.98,63.89,101.15,149.36,63.93,137.61,44.87,129.97,31.98,144.47,166.8,102.82,91.89,96.26,95.35,98.99,90.98,144.73,92.16,132.28,303.17,129.11,88.03,47.61,154.45,160.79
